시도,시군구,행정구역,용도지역별,항목,단위,2016 년,2017 년,2018 년,2019 년,2020 년
광주광역시,북구,광주광역시_북구,준주거지역,면적,㎡,1688187,1535151,1535151,1535151,1582350
광주광역시,북구,광주광역시_북구,상업지역,면적,㎡,2609807,2620473,2620473,2620473,2646608
광주광역시,북구,광주광역시_북구,상업지역,비율,%,2.17,2.18,2.18,2.18,2.2
광주광역시,북구,광주광역시_북구,중심상업,면적,㎡,338708,340000,340000,340000,340000
광주광역시,북구,광주광역시_북구,일반상업,면적,㎡,1815564,1908635,1908635,1908635,1934770
광주광역시,북구,광주광역시_북구,근린상업,면적,㎡,455535,371838,371838,371838,371838
광주광역시,북구,광주광역시_북구,유통상업,면적,㎡,0,0,0,0,0
광주광역시,북구,광주광역시_북구,공업지역,면적,㎡,5183222,4270280,4270280,4270280,4493590
광주광역시,북구,광주광역시_북구,공업지역,비율,%,4.31,3.55,3.55,3.55,3.74
광주광역시,북구,광주광역시_북구,전용공업,면적,㎡,0,0,0,0,0
광주광역시,북구,광주광역시_북구,일반공업,면적,㎡,4766344,3730000,3730000,3730000,3730000
광주광역시,북구,광주광역시_북구,준공업,면적,㎡,416878,540280,540280,540280,763590
광주광역시,북구,광주광역시_북구,녹지지역,면적,㎡,87986297,90693317,90685739,90668495,89998680
광주광역시,북구,광주광역시_북구,녹지지역,비율,%,73.13,75.39,75.38,75.38,74.81
광주광역시,북구,광주광역시_북구,보전녹지,면적,㎡,2613112,6403013,6403013,6403013,6715736
광주광역시,북구,광주광역시_북구,자연녹지,면적,㎡,81063131,80521018,80513440,80496196,79513658
광주광역시,북구,광주광역시_북구,생산녹지,면적,㎡,4310054,3769286,3769286,3769286,3769286
광주광역시,북구,광주광역시_북구,미지정지역,면적,㎡,0,0,0,0,0
광주광역시,북구,광주광역시_북구,미지정지역,비율,%,0,0,0,0,0
광주광역시,광산구,광주광역시_광산구,도시지역,면적,㎡,203272589,201815081,201906112,201793538,201863790
광주광역시,광산구,광주광역시_광산구,주거지역,면적,㎡,26491000,25931384,25992360,25992361,26279817
광주광역시,광산구,광주광역시_광산구,주거지역,비율,%,13.03,12.85,12.87,12.88,13.02
광주광역시,광산구,광주광역시_광산구,전용주거_계,면적,㎡,250790,249117,249117,249117,249117
광주광역시,광산구,광주광역시_광산구,전용주거_1종,면적,㎡,133305,132344,132344,132344,132344
광주광역시,광산구,광주광역시_광산구,전용주거_2종,면적,㎡,117485,116773,116773,116773,116773
광주광역시,광산구,광주광역시_광산구,일반주거지역_계,면적,㎡,25360468,24600392,24591353,24591354,24854934
광주광역시,광산구,광주광역시_광산구,일반주거지역_1종,면적,㎡,10038200,11071883,11069496,10993926,11044069
광주광역시,광산구,광주광역시_광산구,일반주거지역_2종,면적,㎡,8692944,8703497,8695204,8737024,8950461
광주광역시,광산구,광주광역시_광산구,일반주거지역_3종,면적,㎡,6629324,4825012,4826653,4860404,4860404
광주광역시,광산구,광주광역시_광산구,준주거지역,면적,㎡,879742,1081875,1151890,1151890,1175766
광주광역시,광산구,광주광역시_광산구,상업지역,면적,㎡,2332426,2140295,2138654,2138654,2156960
광주광역시,광산구,광주광역시_광산구,상업지역,비율,%,1.15,1.06,1.06,1.06,1.07
광주광역시,광산구,광주광역시_광산구,중심상업,면적,㎡,535083,540819,540819,540819,540819
광주광역시,광산구,광주광역시_광산구,일반상업,면적,㎡,1713873,1549476,1547835,1547835,1566141
광주광역시,광산구,광주광역시_광산구,근린상업,면적,㎡,83470,50000,50000,50000,50000
광주광역시,광산구,광주광역시_광산구,유통상업,면적,㎡,0,0,0,0,0
광주광역시,광산구,광주광역시_광산구,공업지역,면적,㎡,17300043,16836343,16639428,16639428,16753199
광주광역시,광산구,광주광역시_광산구,공업지역,비율,%,8.51,8.34,8.24,8.25,8.3
광주광역시,광산구,광주광역시_광산구,전용공업,면적,㎡,0,0,0,0,0
광주광역시,광산구,광주광역시_광산구,일반공업,면적,㎡,15020475,15444988,15304648,15304648,15304648
광주광역시,광산구,광주광역시_광산구,준공업,면적,㎡,2279568,1391355,1334780,1334780,1448551
광주광역시,광산구,광주광역시_광산구,녹지지역,면적,㎡,157149120,156907059,157135670,157023095,156673814
광주광역시,광산구,광주광역시_광산구,녹지지역,비율,%,77.31,77.75,77.83,77.81,77.61
광주광역시,광산구,광주광역시_광산구,보전녹지,면적,㎡,0,0,0,0,0
광주광역시,광산구,광주광역시_광산구,자연녹지,면적,㎡,149164577,147108663,147337274,147222266,146776844
광주광역시,광산구,광주광역시_광산구,생산녹지,면적,㎡,7984543,9798396,9798396,9800829,9896970
광주광역시,광산구,광주광역시_광산구,미지정지역,면적,㎡,0,0,0,0,0
광주광역시,광산구,광주광역시_광산구,미지정지역,비율,%,0,0,0,0,0
대전광역시,동구,대전광역시_동구,도시지역,면적,㎡,120563421,120563321,120563321,118734150,118734150
대전광역시,동구,대전광역시_동구,주거지역,면적,㎡,12866967,12931845,12931845,12554919,12554919
대전광역시,동구,대전광역시_동구,주거지역,비율,%,10.67,10.73,10.73,10.57,10.57
대전광역시,동구,대전광역시_동구,전용주거_계,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,전용주거_1종,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,전용주거_2종,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,일반주거지역_계,면적,㎡,12623153,12680748,12680748,12308807,12308807
대전광역시,동구,대전광역시_동구,일반주거지역_1종,면적,㎡,1285723,1276529,1276529,1309042,1309042
대전광역시,동구,대전광역시_동구,일반주거지역_2종,면적,㎡,7983875,7950653,7950653,7540222,7540222
대전광역시,동구,대전광역시_동구,일반주거지역_3종,면적,㎡,3353555,3453566,3453566,3459543,3459543
대전광역시,동구,대전광역시_동구,준주거지역,면적,㎡,243814,251097,251097,246112,246112
대전광역시,동구,대전광역시_동구,상업지역,면적,㎡,1516969,1516965,1516965,1537556,1537556
대전광역시,동구,대전광역시_동구,상업지역,비율,%,1.26,1.26,1.26,1.29,1.29
대전광역시,동구,대전광역시_동구,중심상업,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,일반상업,면적,㎡,1107806,1107806,1107806,1100999,1100999
대전광역시,동구,대전광역시_동구,근린상업,면적,㎡,42820,42816,42816,71072,71072
대전광역시,동구,대전광역시_동구,유통상업,면적,㎡,366343,366343,366343,365485,365485
대전광역시,동구,대전광역시_동구,공업지역,면적,㎡,476956,476990,476990,496342,496342
대전광역시,동구,대전광역시_동구,공업지역,비율,%,0.4,0.4,0.4,0.42,0.42
대전광역시,동구,대전광역시_동구,전용공업,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,일반공업,면적,㎡,401140,401179,401179,410146,410146
대전광역시,동구,대전광역시_동구,준공업,면적,㎡,75816,75811,75811,86196,86196
대전광역시,동구,대전광역시_동구,녹지지역,면적,㎡,105702529,105637521,105637521,104145333,104145333
대전광역시,동구,대전광역시_동구,녹지지역,비율,%,87.67,87.62,87.62,87.71,87.71
대전광역시,동구,대전광역시_동구,보전녹지,면적,㎡,0,428860,428860,261597,373999
대전광역시,동구,대전광역시_동구,자연녹지,면적,㎡,105702529,105208661,105208661,103883736,103771334
대전광역시,동구,대전광역시_동구,생산녹지,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,미지정지역,면적,㎡,0,0,0,0,0
대전광역시,동구,대전광역시_동구,미지정지역,비율,%,0,0,0,0,0
대전광역시,중구,대전광역시_중구,도시지역,면적,㎡,56218607,56218591,56218554,55685329,55685329
대전광역시,중구,대전광역시_중구,주거지역,면적,㎡,12443070,12443054,12486057,12451546,12451546
대전광역시,중구,대전광역시_중구,주거지역,비율,%,22.13,22.13,22.21,22.36,22.36
대전광역시,중구,대전광역시_중구,전용주거_계,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,전용주거_1종,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,전용주거_2종,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,일반주거지역_계,면적,㎡,12289134,12289118,12288624,12212893,12212893
대전광역시,중구,대전광역시_중구,일반주거지역_1종,면적,㎡,1684081,1684081,1684081,1606180,1606180
대전광역시,중구,대전광역시_중구,일반주거지역_2종,면적,㎡,6830149,6830703,6830246,7318454,7318454
대전광역시,중구,대전광역시_중구,일반주거지역_3종,면적,㎡,3774904,3774334,3774297,3288259,3288259
대전광역시,중구,대전광역시_중구,준주거지역,면적,㎡,153936,153936,197433,238653,238653
대전광역시,중구,대전광역시_중구,상업지역,면적,㎡,1835408,1835408,1792368,1866069,1866069
대전광역시,중구,대전광역시_중구,상업지역,비율,%,3.26,3.26,3.19,3.35,3.35
대전광역시,중구,대전광역시_중구,중심상업,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,일반상업,면적,㎡,1774956,1774956,1731916,1815445,1815445
대전광역시,중구,대전광역시_중구,근린상업,면적,㎡,60452,60452,60452,50624,50624
대전광역시,중구,대전광역시_중구,유통상업,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,공업지역,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,공업지역,비율,%,0,0,0,0,0
대전광역시,중구,대전광역시_중구,전용공업,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,일반공업,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,준공업,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,녹지지역,면적,㎡,41940129,41940129,41940129,41367714,41367714
대전광역시,중구,대전광역시_중구,녹지지역,비율,%,74.6,74.6,74.6,74.29,74.29
대전광역시,중구,대전광역시_중구,보전녹지,면적,㎡,0,0,867889,836384,1359147
대전광역시,중구,대전광역시_중구,자연녹지,면적,㎡,41940129,41940129,41072240,40531330,40008567
대전광역시,중구,대전광역시_중구,생산녹지,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,미지정지역,면적,㎡,0,0,0,0,0
대전광역시,중구,대전광역시_중구,미지정지역,비율,%,0,0,0,0,0
대전광역시,서구,대전광역시_서구,도시지역,면적,㎡,73093288,73093288,73093288,74892474,74892474
대전광역시,서구,대전광역시_서구,주거지역,면적,㎡,20381225,20381225,20381225,19733845,19733845
대전광역시,서구,대전광역시_서구,주거지역,비율,%,27.88,27.88,27.88,26.35,26.35
대전광역시,서구,대전광역시_서구,전용주거_계,면적,㎡,39712,39712,39712,68625,68625
대전광역시,서구,대전광역시_서구,전용주거_1종,면적,㎡,39712,39712,39712,68625,68625
대전광역시,서구,대전광역시_서구,전용주거_2종,면적,㎡,0,0,0,0,0
대전광역시,서구,대전광역시_서구,일반주거지역_계,면적,㎡,18790486,18790486,18790486,18038419,18038419
대전광역시,서구,대전광역시_서구,일반주거지역_1종,면적,㎡,2090814,2090814,2090814,1838792,1838792
대전광역시,서구,대전광역시_서구,일반주거지역_2종,면적,㎡,8516574,8516574,8516574,9112638,9112638
대전광역시,서구,대전광역시_서구,일반주거지역_3종,면적,㎡,8183098,8183098,8183098,7086989,7086989
대전광역시,서구,대전광역시_서구,준주거지역,면적,㎡,1551027,1551027,1551027,1626801,1626801
대전광역시,서구,대전광역시_서구,상업지역,면적,㎡,2236755,2236755,2236755,2246663,2246663
대전광역시,서구,대전광역시_서구,상업지역,비율,%,3.06,3.06,3.06,3,3
대전광역시,서구,대전광역시_서구,중심상업,면적,㎡,1787058,1787058,1787058,1830376,1830376
대전광역시,서구,대전광역시_서구,일반상업,면적,㎡,422420,422420,422420,387479,387479
